image_id,label,split,num_annot,set_id,video_id,frame_id
set03_V008_0293,"0 0.31148757294007856 0.4209108346896071 0.05584692230811972 0.1942984297364092
0 0.35131144471677545 0.41590085369896745 0.05999758750118378 0.196797997379306
0 0.48207798013906644 0.40858689731931425 0.06606177514030956 0.22890499194847014
0 0.24741703520176186 0.41714798238135853 0.050206690466041565 0.19120370370370363
0 0.5269825757781791 0.4282506522133812 0.07100231439854765 0.230887977171545
0 0.458122998029301 0.4156726250624776 0.07142130689041482 0.26922165637296464
0 0.4985624259941508 0.4944751056663706 0.1391447512573012 0.42012900961339905
0 0.5411205154163117 0.47795930425310224 0.11661913895993203 0.4150269015818888
0 0.7176693510737628 0.3993046778582882 0.07241566445418748 0.23850646190204583
0 0.7934832678617941 0.41532392832334214 0.07049579810788993 0.24068270263016622
0 0.9363496820829778 0.40912510064412233 0.0507246376811592 0.2066795372738466
0 0.9088389842047928 0.40511202282845493 0.06431561996779393 0.3175093934514224
0 0.9607733242753622 0.4239327565852147 0.06153759057971016 0.29666784811406877
",train,13,set03,V008,293
set03_V008_0294,"0 0.31310548338241756 0.4208809805213258 0.05600254462786447 0.19464861746191667
0 0.35346522893577703 0.41575648858577235 0.059957329852230457 0.1969793738751539
0 0.4858524899429879 0.4087666358814057 0.06606177514030956 0.22890499194847014
0 0.24951288244258407 0.4175764779495645 0.05036105875247219 0.1902468112249289
0 0.5239359337720974 0.4282747426667929 0.07086716243147313 0.230887977171545
0 0.4550722250924894 0.4158940623441194 0.07120518688024449 0.2692053139980674
0 0.49181653689611643 0.4939103872321078 0.13753536757750426 0.4196472461932859
0 0.5353431516854931 0.4780338090248177 0.11810788975916475 0.41485384993369334
0 0.7146682872273304 0.3988009631709459 0.07286922438057353 0.23749903252736104
0 0.7904789323942133 0.4154002145946945 0.07049718196457269 0.2402200751476112
0 0.9353263977692521 0.40901808930093775 0.0507246376811592 0.2061926387704839
0 0.9052400110708533 0.4052374823872785 0.06425925925925924 0.31682232957595274
0 0.9571603260869562 0.4249466760534749 0.06274909420289863 0.29869568705058924
",train,13,set03,V008,294
set03_V008_0295,"0 0.31472339382475656 0.42085112635304456 0.05615816694760927 0.19499880518742413
0 0.35561901315477873 0.41561212347257737 0.05991707220327718 0.19716075037100184
0 0.48962699974690943 0.40894637444349724 0.06606177514030956 0.22890499194847014
0 0.2516087296834062 0.41800497351777033 0.05051542703890277 0.18928991874615414
0 0.5208892917660158 0.4282988331202045 0.07073201046439852 0.23088797717154505
0 0.4520294834923931 0.41609149896366027 0.07098906687007416 0.2691199205478816
0 0.485217084437193 0.493345668797845 0.13621885717592938 0.4191654827731728
0 0.5290695376882638 0.478165997679265 0.11860414002557569 0.4147961660509615
0 0.7117509381469979 0.39873664943352244 0.07329704436122278 0.2373704050525143
0 0.788057101102742 0.4143493259154214 0.05317285647377395 0.2373488872873441
0 0.9343031134555269 0.4089110779577531 0.0507246376811592 0.2057057402671212
0 0.9016539055839726 0.40536079733825886 0.06420289855072472 0.3161352657004831
0 0.9535473278985507 0.4259605955217351 0.06396059782608692 0.3007235259871096
",train,13,set03,V008,295
set03_V008_0296,"0 0.3163413042670955 0.42082127218476323 0.056313789267354024 0.1953489929129315
0 0.3577727973737803 0.4154677583593823 0.05987681455432386 0.1973421268668498
0 0.4934015095508311 0.4091261130055887 0.06606177514030956 0.22890499194847014
0 0.25370457692422843 0.4184334690859763 0.0506697953253334 0.1883330262673794
0 0.5178426497599343 0.4283229235736161 0.07059685849732392 0.230887977171545
0 0.4489947732290125 0.4162356718212275 0.07077294685990375 0.26890694982266183
0 0.47876406861738074 0.49278095036358216 0.13519522005257664 0.41868371935305965
0 0.5222996734246236 0.4783558702164441 0.11810788975916475 0.4148538499336933
0 0.708917303832765 0.3991117366460182 0.07369912439613531 0.23812057947750578
0 0.7849994827773478 0.41466368571057316 0.056610849591257395 0.23737642598661168
0 0.9332798291418012 0.4088040666145685 0.0507246376811592 0.20521884176375854
0 0.8980806677441507 0.4054819676813962 0.06414653784219003 0.31544820182501343
0 0.9499343297101448 0.42697451498999534 0.06517210144927539 0.3027513649236301
",train,13,set03,V008,296
set03_V008_0297,"0 0.3179592147094345 0.42079141801648196 0.056469411587098776 0.19569918063843889
0 0.3599265815927819 0.41532339324618733 0.059836556905370576 0.19752350336269775
0 0.49717601935475264 0.40930585156768023 0.06606177514030956 0.22890499194847014
0 0.2558004241650506 0.41886196465418224 0.050824163611764034 0.18737613378860468
0 0.5147960077538526 0.4283470140270278 0.0704617065302494 0.230887977171545
0 0.44596809430234724 0.41638510711656634 0.07055682684973341 0.26868345422189877
0 0.47245748943667937 0.49221623192931935 0.13446445620744604 0.41820195593294646
0 0.5150335588945725 0.4786034266363551 0.11661913895993203 0.41502690158188876
0 0.7061673842846317 0.39992622480843293 0.07407546448531104 0.23974955580233523
0 0.7819418644519534 0.4149780455057249 0.06004884270874085 0.23740396468587927
0 0.932256544828076 0.40869705527138395 0.0507246376811592 0.20473194326039584
0 0.8945202975513876 0.40560099341669026 0.06409017713365532 0.31476113794954375
0 0.9463213315217391 0.4279884344582556 0.06638360507246387 0.3047792038601506
",train,13,set03,V008,297
set03_V008_0298,"0 0.31957712515177356 0.4207615638482006 0.05662503390684357 0.19604936836394635
0 0.3620803658117835 0.4151790281329923 0.05979629925641725 0.19770487985854565
0 0.5009505291586741 0.40948559012977176 0.06606177514030956 0.22890499194847014
0 0.2578962714058728 0.41929046022238825 0.05097853189819466 0.18641924130982995
0 0.5117493657477711 0.4283711044804394 0.07032655456317478 0.23088797717154494
0 0.44294944671239755 0.4165398048496769 0.07034070683956309 0.2684494337455924
0 0.46629734689508917 0.4916515134950566 0.13402656564053758 0.41772019251283343
0 0.5072711940981105 0.47890866693899786 0.11413788762787745 0.4153153209955481
0 0.703501179502598 0.4011801139207667 0.07442606462875005 0.24225733402700284
0 0.7788842461265593 0.41529240530087674 0.0634868358262243 0.2374315033851469
0 0.9312332605143503 0.4085900439281993 0.0507246376811592 0.20424504475703315
0 0.8909727950056832 0.4057178745441412 0.06403381642512081 0.314074074074074
0 0.9427083333333333 0.4290023539265158 0.06759510869565215 0.3068070427966711
",train,13,set03,V008,298
set03_V008_0299,"0 0.32119503559411244 0.42073170967991935 0.05678065622658832 0.19639955608945373
0 0.36423415003078513 0.4150346630197972 0.05975604160746398 0.19788625635439358
0 0.5047250389625958 0.40966532869186323 0.06606177514030956 0.2289049919484702
0 0.25999211864669497 0.41971895579059415 0.05113290018462524 0.18546234883105525
0 0.5087027237416896 0.4283951949338511 0.07019140259610027 0.23088797717154494
0 0.4399388304591634 0.4164802917715143 0.07012458682939275 0.26776594189565284
0 0.46028364099261004 0.49108679506079367 0.13388154835185118 0.4172384290927202
0 0.4990125790352373 0.4792715911243725 0.11066413576300099 0.4157191081746708
0 0.7009186894866641 0.4028734039830195 0.07475092482645236 0.24564391415150844
0 0.7758266278011648 0.4156067650960285 0.06692482894370776 0.23745904208441448
0 0.9302099762006247 0.40848303258501467 0.0507246376811592 0.20375814625367047
0 0.8874381601070378 0.4058326110637491 0.06397745571658611 0.3133870101986045
0 0.9390953351449274 0.43001627339477605 0.06880661231884062 0.30883488173319146
",train,13,set03,V008,299
set03_V008_0300,"0 0.3228129460364515 0.4207018555116381 0.056936278546333076 0.1967497438149612
0 0.3663879342497867 0.4148902979066022 0.059715783958510654 0.19806763285024154
0 0.5084995487665174 0.4098450672539547 0.06606177514030956 0.22890499194847014
0 0.2620879658875172 0.42014745135880005 0.05128726847105587 0.18450545635228047
0 0.5056560817356079 0.42841928538726265 0.07005625062902565 0.230887977171545
0 0.4369362455426446 0.41642604113112325 0.06990846681922235 0.2670719251701698
0 0.454416371729242 0.490522076626531 0.13402940434138697 0.41675666567260716
0 0.49025771370595345 0.4796921991924789 0.10619788336530284 0.4162382631192573
0 0.6984199142368299 0.4050060949951914 0.07505004507841787 0.2499092961758522
0 0.7727690094757707 0.41592112489118027 0.0703628220611912 0.23748658078368207
0 0.9291866918868994 0.40837602124183003 0.0507246376811592 0.20327124775030772
0 0.8839163928554513 0.4059452029755138 0.06392109500805158 0.31269994632313475
0 0.9354823369565216 0.4310301928630363 0.07001811594202892 0.31086272066971193
",train,13,set03,V008,300
set03_V008_0301,"0 0.3244308564787905 0.42067200134335686 0.05709190086607783 0.19709993154046862
0 0.3684249179673487 0.414901054531809 0.05770104988042064 0.19863417273263823
0 0.5122740585704388 0.4100248058160462 0.06606177514030956 0.22890499194847014
0 0.2641838131283394 0.42057594692700595 0.0514416367574865 0.18354856387350574
0 0.5026094397295264 0.42844337584067427 0.06992109866195113 0.23088797717154494
0 0.4339416919628414 0.41637705292850397 0.06969234680905205 0.26636738356914363
0 0.44869553910498494 0.4899573581922681 0.13447013360914487 0.4162749022524939
0 0.4810065981102587 0.4801704911433173 0.10073913043478272 0.41687278582930754
0 0.6960048537530953 0.4075781869572823 0.07532342538464665 0.25505348010003404
0 0.7698700373038706 0.4160184753853232 0.07031665157004792 0.23703804347826077
0 0.9281634075731738 0.4082690098986454 0.0507246376811592 0.20278434924694502
0 0.8804074932509235 0.40605565027943535 0.06386473429951689 0.31201288244766506
0 0.9318693387681158 0.4320441123312965 0.07122961956521738 0.31289055960623247
",train,13,set03,V008,301
set03_V008_0302,"0 0.3260487669211295 0.4206421471750756 0.05724752318582258 0.19745011926597603
0 0.3705370717789145 0.4149118111570157 0.055915087362887306 0.19920071261503486
0 0.5160485683743605 0.4102045443781377 0.06606177514030956 0.2289049919484702
0 0.26748284394722494 0.4198162639075164 0.05258115017705603 0.1824450464481467
0 0.4995627977234449 0.42846746629408594 0.06978594669487652 0.23088797717154494
0 0.4309551697197536 0.4163333271636563 0.06947622679888173 0.2656523170925741
0 0.443121143119839 0.48939263975800534 0.13520373615512488 0.4157931388323809
0 0.47125923224815297 0.48070646697688735 0.09428787697144081 0.41762267630482147
0 0.6936735080354604 0.41058967986929223 0.07557106574513864 0.2610764659240539
0 0.7669861170313533 0.4161188350541505 0.07026368760064372 0.236591519055287
0 0.9271401232594485 0.40816199855546076 0.0507246376811592 0.20229745074358232
0 0.8769114612934544 0.40616395297551383 0.06380837359098238 0.3113258185721953
0 0.9282563405797101 0.43305803179955676 0.07244112318840586 0.31491839854275294
",train,13,set03,V008,302
set03_V008_0303,"0 0.32766667736346844 0.42061229300679426 0.05740314550556738 0.1978003069914834
0 0.3727243956844842 0.41492256778222253 0.05435789640591074 0.19976725249743155
0 0.5198230781782821 0.4103842829402293 0.06606177514030956 0.2289049919484702
0 0.2706957235223684 0.41913573344434657 0.053651670380249296 0.18151573306354973
0 0.4965161557173633 0.4284915567474975 0.069650794727802 0.23088797717154486
0 0.4279766788133814 0.41629486383658026 0.0692601067887113 0.26492672574046106
0 0.4376931837738042 0.4888279213237425 0.13623021197932703 0.41531137541226765
0 0.4610156161196363 0.4813001266931894 0.08684412297527713 0.418487934545799
0 0.6914258770839252 0.41404057373122133 0.07579296615989391 0.26797825364791195
0 0.7641172486582191 0.4162222038976621 0.07020393015297861 0.23614700751476103
0 0.9261168389457229 0.4080549872122762 0.0507246376811592 0.20181055224021963
0 0.8734282969830443 0.40627011106374905 0.06375201288244768 0.3106387546967257
0 0.9246433423913042 0.434071951267817 0.07365262681159415 0.3169462374792734
",train,13,set03,V008,303
set03_V008_0304,"0 0.32928458780580744 0.420582438838513 0.057558767825312135 0.19815049471699087
0 0.37498688968405774 0.4149333244074292 0.05302947700949088 0.20033379237982823
0 0.5235975879822036 0.41056402150232074 0.06606177514030956 0.22890499194847014
0 0.2738224518537698 0.41853435553749646 0.05465319736706645 0.18076062371971482
0 0.49346951371128167 0.4285156472009092 0.0695156427607274 0.23088797717154486
0 0.42500621924372456 0.41626166294727607 0.06904398677854094 0.2641906095128048
0 0.4324116610668803 0.48826320288947966 0.13754956108175126 0.4148296119921546
0 0.45027574972470874 0.48195147029222324 0.07840786844629158 0.4194685605522403
0 0.6892619608984897 0.4179308685430693 0.07598912662891247 0.27575884327160805
0 0.7612634321844678 0.41632858191585814 0.07013737922705268 0.23570450885668268
0 0.9250935546319973 0.40794797586909154 0.0507246376811592 0.20132365373685696
0 0.8699580003196928 0.40637412454414124 0.06369565217391297 0.30995169082125607
0 0.9210303442028984 0.43508587073607724 0.07486413043478261 0.3189740764157939
",train,13,set03,V008,304
set03_V008_0305,"0 0.33090249824814644 0.42055258467023177 0.05771439014505689 0.1985006824424983
0 0.3773245537776351 0.41494408103263597 0.05192982917362774 0.20090033226222492
0 0.5273720977861253 0.41074376006441227 0.06606177514030956 0.22890499194847014
0 0.27686302894142906 0.41801213018696604 0.05558573113750738 0.18017971841664196
0 0.49042287170520016 0.42853973765432085 0.06938049079365279 0.23088797717154494
0 0.4220437910107833 0.41623372449574336 0.0688278667683706 0.26344396840960516
0 0.42727657499906757 0.4876984844552168 0.13916178346239763 0.4143478485720414
0 0.4390396330633703 0.48266049777398884 0.06897911338448415 0.42056455432414513
0 0.6827556017084451 0.41134870188975997 0.06879126253140609 0.264396798871901
0 0.7584246676100994 0.41643796910873854 0.07006403482286593 0.23526402308105196
0 0.924070270318272 0.4078409645259069 0.0507246376811592 0.20083675523349426
0 0.8665005713034003 0.40647599341669033 0.06363929146537846 0.3092646269457864
0 0.9174173460144927 0.42681436382138366 0.07607563405797109 0.3024310625864067
",train,13,set03,V008,305
set03_V008_0306,"0 0.33252040869048544 0.42052273050195044 0.05787001246480164 0.1988508701680057
0 0.3797373879652163 0.4149548376578427 0.051058952898321346 0.20146687214462153
0 0.5301860314792244 0.41091155453727385 0.06629748566376259 0.2306784893909254
0 0.2798174547853462 0.41756905739275535 0.05644927169157215 0.1797730171543312
0 0.485015123780865 0.4245263930988385 0.05654328239702205 0.22281310715375705
0 0.4190893941145576 0.4162110484819824 0.06861174675820032 0.2626868024308622
0 0.4222879255703658 0.4871337660209541 0.14106687912126611 0.4138660851519283
0 0.43360485045467456 0.48314358956142844 0.06897911338448419 0.42056455432414513
0 0.6781034203927835 0.4070867780197206 0.06451497233647814 0.2569543244759694
0 0.7556009549351139 0.41655036547630325 0.06998389694041825 0.2348255501878689
0 0.9230469860045464 0.40773395318272243 0.0507246376811592 0.20034985673013156
0 0.8630560099341665 0.40657571768139616 0.06358293075684376 0.3085775630703167
0 0.9138043478260868 0.41957261934920986 0.07728713768115938 0.28794757364205914
",train,13,set03,V008,306
set03_V008_0307,"0 0.33413831913282444 0.42049287633366916 0.058025634784546434 0.19920105789351308
0 0.3782423792950175 0.4149655942830494 0.03491556901388906 0.2020334120270182
0 0.5329999651723235 0.41107934901013543 0.06653319618721563 0.23245198683338059
0 0.2826857293855213 0.4172051371548645 0.057243819029260706 0.17954051993278247
0 0.481861323857056 0.42510257165466775 0.05881073042852423 0.2239172833585922
0 0.41614302855504726 0.4161936349059932 0.06839562674802994 0.26191911157657594
0 0.41557831055761013 0.48816565851739613 0.1426767806343968 0.4153763323273461
0 0.4281700678459789 0.4836266813488681 0.06897911338448415 0.4205645543241452
0 0.6753054169515051 0.40514509693295153 0.06316025604412881 0.2534314200838135
0 0.7527922941595113 0.41666577101855234 0.06989696557970974 0.2343890901771335
0 0.9220237016908208 0.4076269418395378 0.0507246376811592 0.1998629582267689
0 0.8596243162119919 0.40667329733825885 0.06352657004830924 0.30789049919484696
0 0.9103164052439653 0.413360637319556 0.07874875251691603 0.2755236095827514
",train,13,set03,V008,307
